GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC03_EST_VC02,HC03_MOE_VC02,HC04_EST_VC02,HC04_MOE_VC02,HC05_EST_VC02,HC05_MOE_VC02,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC03_EST_VC03,HC03_MOE_VC03,HC04_EST_VC03,HC04_MOE_VC03,HC05_EST_VC03,HC05_MOE_VC03,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC03_EST_VC06,HC03_MOE_VC06,HC04_EST_VC06,HC04_MOE_VC06,HC05_EST_VC06,HC05_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC03_EST_VC07,HC03_MOE_VC07,HC04_EST_VC07,HC04_MOE_VC07,HC05_EST_VC07,HC05_MOE_VC07,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC03_EST_VC10,HC03_MOE_VC10,HC04_EST_VC10,HC04_MOE_VC10,HC05_EST_VC10,HC05_MOE_VC10,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC03_EST_VC11,HC03_MOE_VC11,HC04_EST_VC11,HC04_MOE_VC11,HC05_EST_VC11,HC05_MOE_VC11,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC03_EST_VC12,HC03_MOE_VC12,HC04_EST_VC12,HC04_MOE_VC12,HC05_EST_VC12,HC05_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC04_EST_VC13,HC04_MOE_VC13,HC05_EST_VC13,HC05_MOE_VC13,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC03_EST_VC15,HC03_MOE_VC15,HC04_EST_VC15,HC04_MOE_VC15,HC05_EST_VC15,HC05_MOE_VC15,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC03_EST_VC17,HC03_MOE_VC17,HC04_EST_VC17,HC04_MOE_VC17,HC05_EST_VC17,HC05_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC03_EST_VC18,HC03_MOE_VC18,HC04_EST_VC18,HC04_MOE_VC18,HC05_EST_VC18,HC05_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC03_EST_VC19,HC03_MOE_VC19,HC04_EST_VC19,HC04_MOE_VC19,HC05_EST_VC19,HC05_MOE_VC19,HC01_EST_VC20,HC01_MOE_VC20,HC02_EST_VC20,HC02_MOE_VC20,HC03_EST_VC20,HC03_MOE_VC20,HC04_EST_VC20,HC04_MOE_VC20,HC05_EST_VC20,HC05_MOE_VC20,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC03_EST_VC23,HC03_MOE_VC23,HC04_EST_VC23,HC04_MOE_VC23,HC05_EST_VC23,HC05_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC03_EST_VC24,HC03_MOE_VC24,HC04_EST_VC24,HC04_MOE_VC24,HC05_EST_VC24,HC05_MOE_VC24,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC03_EST_VC27,HC03_MOE_VC27,HC04_EST_VC27,HC04_MOE_VC27,HC05_EST_VC27,HC05_MOE_VC27,HC01_EST_VC28,HC01_MOE_VC28,HC02_EST_VC28,HC02_MOE_VC28,HC03_EST_VC28,HC03_MOE_VC28,HC04_EST_VC28,HC04_MOE_VC28,HC05_EST_VC28,HC05_MOE_VC28,HC01_EST_VC29,HC01_MOE_VC29,HC02_EST_VC29,HC02_MOE_VC29,HC03_EST_VC29,HC03_MOE_VC29,HC04_EST_VC29,HC04_MOE_VC29,HC05_EST_VC29,HC05_MOE_VC29,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC03_EST_VC32,HC03_MOE_VC32,HC04_EST_VC32,HC04_MOE_VC32,HC05_EST_VC32,HC05_MOE_VC32,HC01_EST_VC33,HC01_MOE_VC33,HC02_EST_VC33,HC02_MOE_VC33,HC03_EST_VC33,HC03_MOE_VC33,HC04_EST_VC33,HC04_MOE_VC33,HC05_EST_VC33,HC05_MOE_VC33
1400000US08001008402,8001008402,"Census Tract 84.02, Adams County, Colorado",1567,94,1108,120,37,27,136,71,286,84,2.92,0.18,3.27,0.24,3.03,0.53,3.26,0.74,1.35,0.17,1281,119,1108,120,37,27,136,71,(X),(X),3.23,0.23,3.27,0.24,2.59,0.55,3.04,0.66,(X),(X),720,107,579,91,19,21,122,73,(X),(X),27.4,10.5,29.5,12.2,0,68,21.3,30.4,(X),(X),18.5,9.9,19.9,11.5,0,68,14.8,22,(X),(X),54.2,11.6,50.6,13.8,100,68,63.9,32.4,(X),(X),1567,94,1108,120,37,27,136,71,286,84,48.4,6.1,55.3,6.7,64.9,31.4,89.7,14.4,0,10.7,34.3,5.4,31,6.2,27,34.9,10.3,14.4,59.4,16.7,13.1,4,(X),(X),(X),(X),(X),(X),72,14.9,5.7,3.8,(X),(X),(X),(X),(X),(X),31.5,19.6,0,2,(X),(X),(X),(X),(X),(X),(X),(X),4,2.9,(X),(X),(X),(X),(X),(X),(X),(X),90.8,4.4,95.8,2.6,86.5,27.8,75,28.8,79.4,13,2.2,1.2,1.3,1.8,0,48.8,0,21.1,7,5.7,7,4.1,2.9,1.8,13.5,27.8,25,28.8,13.6,11.9,87.7,4.3,92.1,5,75.7,31.6,77.9,22.7,76.9,12.3,12.3,4.3,7.9,5,24.3,31.6,22.1,22.7,23.1,12.3
1400000US08001008505,8001008505,"Census Tract 85.05, Adams County, Colorado",2519,134,1391,200,36,43,228,111,864,192,2.69,0.28,3.43,0.36,3.19,0.32,3.55,0.86,1.25,0.17,1655,170,1391,200,36,43,228,111,(X),(X),3.4,0.31,3.43,0.36,2.17,0.27,3.37,0.75,(X),(X),585,132,515,138,16,26,54,57,(X),(X),23.2,18.2,26.4,20.7,0,74.1,0,40.4,(X),(X),29.7,19.2,33.8,20.9,0,74.1,0,40.4,(X),(X),47,16.9,39.8,17.4,100,74.1,100,40.4,(X),(X),2519,134,1391,200,36,43,228,111,864,192,32.3,6,47.6,9.3,44.4,55.6,59.2,24,0,3.7,38.6,6.8,31.6,8.8,0,49.4,50,27.5,48.4,14.4,27.9,6.8,(X),(X),(X),(X),(X),(X),81.4,12.1,12.6,5.3,(X),(X),(X),(X),(X),(X),36.7,14.2,0,1.3,(X),(X),(X),(X),(X),(X),(X),(X),3.1,2.4,(X),(X),(X),(X),(X),(X),(X),(X),95,4.6,100,2.3,100,49.4,100,13.3,85.3,12.7,5,4.6,0,2.3,0,49.4,0,13.3,14.7,12.7,0,1.3,0,2.3,0,49.4,0,13.3,0,3.7,80.3,6.1,81.9,8.1,100,49.4,81.1,18.1,76.6,12.8,19.7,6.1,18.1,8.1,0,49.4,18.9,18.1,23.4,12.8
1400000US08001008506,8001008506,"Census Tract 85.06, Adams County, Colorado",2606,191,495,139,236,131,324,119,1551,239,2.1,0.18,3.37,0.65,2.91,0.57,3.89,0.44,1.21,0.09,1055,177,495,139,236,131,324,119,(X),(X),3.17,0.33,3.24,0.55,2.22,0.26,3.75,0.43,(X),(X),519,159,181,93,131,105,207,111,(X),(X),44.7,16.4,53.6,26.6,99.2,10.3,2.4,5.7,(X),(X),24.1,19.5,18.8,24.7,0,21.7,44,38,(X),(X),31.2,22.4,27.6,28.2,0.8,10.3,53.6,38.8,(X),(X),2606,191,495,139,236,131,324,119,1551,239,23.1,5.9,43.8,16.9,59.3,32,71,17.4,1,1.6,29.2,5.2,21.4,13.9,9.7,12.2,10.5,9.7,38.6,8.5,49.6,7.2,(X),(X),(X),(X),(X),(X),83.4,7.4,17,4.7,(X),(X),(X),(X),(X),(X),28.6,7.9,0,1.2,(X),(X),(X),(X),(X),(X),(X),(X),8.6,4.1,(X),(X),(X),(X),(X),(X),(X),(X),28.3,7.4,42.2,17.3,43.2,31.8,31.8,23.7,20.9,8.4,70,7.8,57.8,17.3,56.8,31.8,68.2,23.7,76.2,9.2,1.7,2.5,0,6.4,0,12.8,0,9.5,2.9,4.3,18.3,5.2,42.2,17.3,0,12.8,14.2,11.6,14.4,5.8,81.7,5.2,57.8,17.3,100,12.8,85.8,11.6,85.6,5.8
1400000US08001008507,8001008507,"Census Tract 85.07, Adams County, Colorado",2176,124,1295,196,191,113,261,95,429,122,3.21,0.26,3.49,0.37,4.82,1.14,3.83,0.72,1.29,0.17,1747,156,1295,196,191,113,261,95,(X),(X),3.59,0.33,3.47,0.36,4.49,1.22,3.5,0.61,(X),(X),701,125,502,140,47,55,152,90,(X),(X),16,8.4,15.7,8.7,70.2,52.8,0,19.1,(X),(X),19.5,11.6,19.9,11.3,0,43.3,24.3,32.5,(X),(X),64.5,13,64.3,13,29.8,52.8,75.7,32.5,(X),(X),2176,124,1295,196,191,113,261,95,429,122,40.3,6.8,40.9,9,66.5,37,79.3,22.1,3.3,5.1,41,6.6,42.9,9.2,7.3,12.1,33.3,21.5,54.8,15.8,15.4,5.2,(X),(X),(X),(X),(X),(X),78.1,12.6,8.3,3.8,(X),(X),(X),(X),(X),(X),42.2,15.2,0.6,1,(X),(X),(X),(X),(X),(X),(X),(X),4.1,2.9,(X),(X),(X),(X),(X),(X),(X),(X),98.4,1.7,98.5,2,100,15.6,93.9,9.8,100,7.3,0.9,1.2,1.5,2,0,15.6,0,11.7,0,7.3,0.7,1.2,0,2.5,0,15.6,6.1,9.8,0,7.3,77.9,6.9,87.4,7.8,50.8,38.4,56.7,20.9,74.1,13.4,22.1,6.9,12.6,7.8,49.2,38.4,43.3,20.9,25.9,13.4
1400000US08001008508,8001008508,"Census Tract 85.08, Adams County, Colorado",1834,91,1185,146,74,42,161,80,414,111,3.03,0.28,3.6,0.38,2.97,0.7,3.29,0.94,1.31,0.17,1420,124,1185,146,74,42,161,80,(X),(X),3.42,0.31,3.55,0.37,2.61,0.43,2.86,0.65,(X),(X),632,118,518,113,32,27,82,72,(X),(X),25.2,11.2,22.8,11.3,56.3,44,28,38.9,(X),(X),18.7,10.8,13.5,10,25,39,48.8,45.1,(X),(X),56.2,15,63.7,15.6,18.8,35.6,23.2,34.2,(X),(X),1834,91,1185,146,74,42,161,80,414,111,40.2,7,52.6,8.4,43.2,29.6,50.9,31.1,0,7.5,23.2,4.8,23.3,5.9,0,33.8,5,8.9,34.1,13.8,17.2,5.3,(X),(X),(X),(X),(X),(X),76.3,13.7,4.1,2.5,(X),(X),(X),(X),(X),(X),18.1,10,2.2,2.4,(X),(X),(X),(X),(X),(X),(X),(X),4.2,3.4,(X),(X),(X),(X),(X),(X),(X),(X),83,3.6,92.1,5.6,100,33.8,88.8,14.3,51.7,15.4,17,3.6,7.9,5.6,0,33.8,11.2,14.3,48.3,15.4,0,1.8,0,2.7,0,33.8,0,18.2,0,7.5,65.8,6.3,77,9.4,64.9,27.4,49.7,31.5,40.3,13.8,34.2,6.3,23,9.4,35.1,27.4,50.3,31.5,59.7,13.8
1400000US08001008523,8001008523,"Census Tract 85.23, Adams County, Colorado",2554,133,1629,185,72,58,365,131,488,157,2.76,0.18,3.16,0.18,3.18,0.89,2.99,0.42,1.2,0.16,2066,149,1629,185,72,58,365,131,(X),(X),3.07,0.15,3.16,0.18,2.83,0.94,2.74,0.4,(X),(X),884,161,639,141,35,34,210,109,(X),(X),23.9,9.8,23.5,11.5,34.3,47.1,23.3,22.8,(X),(X),15.7,6.5,20,8.5,0,50.1,5.2,8.5,(X),(X),60.4,11.3,56.5,12.9,65.7,47.1,71.4,25,(X),(X),2554,133,1629,185,72,58,365,131,488,157,39,6.2,42.4,7.6,62.5,45,71.2,16.4,0,6.4,28.2,6.4,26.4,7.4,0,34.4,37.3,17.1,31.6,17.8,16.3,6,(X),(X),(X),(X),(X),(X),85.5,11.3,5.6,3.6,(X),(X),(X),(X),(X),(X),29.1,17.6,0.5,0.8,(X),(X),(X),(X),(X),(X),(X),(X),2,1.7,(X),(X),(X),(X),(X),(X),(X),(X),92.5,3.6,94.4,3.3,62.5,45,86,17.2,95.5,5.2,5.2,3.3,2.6,2.5,37.5,45,14,17.2,2.7,4.4,2.3,2.3,3.1,3.3,0,34.4,0,8.5,1.8,3.4,88.8,4.9,95,3.3,48.6,42.2,69.9,21.3,88.3,10.5,11.2,4.9,5,3.3,51.4,42.2,30.1,21.3,11.7,10.5
1400000US08001008524,8001008524,"Census Tract 85.24, Adams County, Colorado",2512,99,1669,178,179,127,244,100,420,114,3.07,0.16,3.59,0.2,2.46,0.39,3.09,0.47,1.22,0.19,2092,117,1669,178,179,127,244,100,(X),(X),3.43,0.17,3.59,0.2,2.32,0.27,3.09,0.47,(X),(X),1231,138,1032,154,74,68,125,85,(X),(X),11.2,6.9,6,4.9,0,33.8,60.8,36.1,(X),(X),29.9,10.3,33.7,11.5,0,33.8,16,26.4,(X),(X),58.9,10.6,60.3,12.1,100,33.8,23.2,27.2,(X),(X),2512,99,1669,178,179,127,244,100,420,114,51.8,5.6,63.2,6.8,50.3,37.4,55.7,24.9,5,5.8,18.9,4.9,18.9,6.8,24.6,23.6,0,12.5,27.4,14.2,14.8,4.1,(X),(X),(X),(X),(X),(X),88.3,8.7,3.3,2.2,(X),(X),(X),(X),(X),(X),19.8,12.9,0,1.3,(X),(X),(X),(X),(X),(X),(X),(X),3,2.2,(X),(X),(X),(X),(X),(X),(X),(X),98,2.6,100,1.9,79.9,33.5,94.3,8.8,100,7.4,2,2.6,0,1.9,20.1,33.5,5.7,8.8,0,7.4,0,1.3,0,1.9,0,16.5,0,12.5,0,7.4,90.8,4.1,95.6,4.2,69.8,39.4,75,25.1,89.8,7.4,9.2,4.1,4.4,4.2,30.2,39.4,25,25.1,10.2,7.4
1400000US08001008526,8001008526,"Census Tract 85.26, Adams County, Colorado",2449,69,1443,193,76,55,384,165,546,147,2.86,0.17,3.41,0.18,2.54,0.52,3.23,0.63,1.17,0.13,1903,153,1443,193,76,55,384,165,(X),(X),3.31,0.19,3.39,0.17,2.16,0.37,3.23,0.63,(X),(X),989,155,685,168,54,48,250,141,(X),(X),21.4,9.9,25.5,12.4,0,40.4,14.8,16.1,(X),(X),11.1,8.7,16.1,11.8,0,40.4,0,12.2,(X),(X),67.4,11.9,58.4,14.1,100,40.4,85.2,16.1,(X),(X),2449,69,1443,193,76,55,384,165,546,147,44.1,6.4,49.3,8.1,71.1,40.5,78.4,18.4,2.4,4.1,26.5,5.3,23.9,5.4,26.3,37.6,21.1,16.4,37.2,15.7,19.4,5.5,(X),(X),(X),(X),(X),(X),87,10.1,7.3,3.9,(X),(X),(X),(X),(X),(X),32.6,14.8,1.5,1.7,(X),(X),(X),(X),(X),(X),(X),(X),1,1.3,(X),(X),(X),(X),(X),(X),(X),(X),73.2,6.5,85.7,7.1,73.7,37.6,59.4,25.4,49.8,18.1,25.6,6.3,12.3,6.6,26.3,37.6,40.6,25.4,50.2,18.1,1.2,1.8,2,3,0,33.2,0,8.1,0,5.8,75.7,6,85.4,6.8,19.7,33.4,56,25.4,71.6,14.2,24.3,6,14.6,6.8,80.3,33.4,44,25.4,28.4,14.2
1400000US08001008529,8001008529,"Census Tract 85.29, Adams County, Colorado",3058,179,1440,208,155,116,453,166,1010,216,2.61,0.19,3.56,0.41,2.61,0.23,2.64,0.23,1.25,0.11,2048,221,1440,208,155,116,453,166,(X),(X),3.21,0.31,3.49,0.43,2.61,0.23,2.51,0.25,(X),(X),1014,173,597,165,71,75,346,154,(X),(X),31.7,14.4,50.1,18.5,0,34.8,6.4,8.4,(X),(X),18.6,9.4,27,15.1,23.9,49.5,3.2,5.2,(X),(X),49.7,14.2,22.9,12.9,76.1,49.5,90.5,10.1,(X),(X),3058,179,1440,208,155,116,453,166,1010,216,38.6,6.1,52.3,10.5,45.8,35.4,76.4,16,1.1,1.8,19.3,4.6,24.9,8,42.6,37.4,9.5,10.1,12.1,6.3,26.1,6.4,(X),(X),(X),(X),(X),(X),79.1,9.4,2.2,1.4,(X),(X),(X),(X),(X),(X),6.6,4.3,0.4,0.6,(X),(X),(X),(X),(X),(X),(X),(X),6.3,3.9,(X),(X),(X),(X),(X),(X),(X),(X),46.5,6,67.5,10.2,77.4,28.2,33.3,19.4,17.7,7.1,53.5,6,32.5,10.2,22.6,28.2,66.7,19.4,82.3,7.1,0,1.1,0,2.2,0,18.8,0,6.9,0,3.2,38.8,7.1,57.2,13.4,19.4,29,28.3,17.3,20.4,8.7,61.2,7.1,42.8,13.4,80.6,29,71.7,17.3,79.6,8.7
1400000US08001008533,8001008533,"Census Tract 85.33, Adams County, Colorado",3074,146,1268,172,76,78,246,107,1484,192,2.45,0.19,3.64,0.25,2.76,1.18,3.57,0.83,1.24,0.11,1590,172,1268,172,76,78,246,107,(X),(X),3.43,0.22,3.57,0.24,2.51,0.92,3.01,0.6,(X),(X),1038,181,817,150,61,72,160,90,(X),(X),18.6,8.9,13.6,8.3,23,49.3,42.5,29.9,(X),(X),26.8,12.5,34,15,0,38,0,18.3,(X),(X),54.6,11.6,52.4,13.7,77,49.3,57.5,29.9,(X),(X),3074,146,1268,172,76,78,246,107,1484,192,34.6,5.6,65.1,8.6,80.3,36.5,65,27,1.2,1.9,20.5,4.3,11.8,6,0,33.2,29.3,26.3,27.5,7.2,39.6,5.8,(X),(X),(X),(X),(X),(X),82.1,8.3,11.3,3,(X),(X),(X),(X),(X),(X),23.3,6.2,0,1,(X),(X),(X),(X),(X),(X),(X),(X),6.6,3.3,(X),(X),(X),(X),(X),(X),(X),(X),56.5,5.6,79.7,9.1,7.9,22.1,60.2,29.1,38.5,8.5,43.5,5.6,20.3,9.1,92.1,22.1,39.8,29.1,61.5,8.5,0,1,0,2.5,0,33.2,0,12.4,0,2.2,48,5.6,67.4,9.8,7.9,22.1,43.9,26.4,34.2,6.9,52,5.6,32.6,9.8,92.1,22.1,56.1,26.4,65.8,6.9
1400000US08001008534,8001008534,"Census Tract 85.34, Adams County, Colorado",1399,51,924,107,66,44,144,60,265,79,3.26,0.19,3.68,0.25,3.44,0.42,4,0.81,1.38,0.29,1134,99,924,107,66,44,144,60,(X),(X),3.59,0.2,3.61,0.22,2.83,0.28,3.78,0.86,(X),(X),564,75,435,74,47,40,82,51,(X),(X),21.3,10.7,23,11.8,0,43.3,24.4,27.3,(X),(X),10.8,7.6,14,9.5,0,43.3,0,31.5,(X),(X),67.9,12.4,63,13.8,100,43.3,75.6,27.3,(X),(X),1399,51,924,107,66,44,144,60,265,79,46,5.4,54.1,6.9,71.2,34.1,59,22.2,4.2,6.6,25,4.6,24.7,6.3,21.2,24.5,15.3,15.9,32.5,17.4,14.8,5.3,(X),(X),(X),(X),(X),(X),78.1,13.1,2.4,2.9,(X),(X),(X),(X),(X),(X),12.8,14.7,0.9,1.4,(X),(X),(X),(X),(X),(X),(X),(X),5.8,2.8,(X),(X),(X),(X),(X),(X),(X),(X),100,2.3,100,3.5,100,36.3,100,20,100,11.5,0,2.3,0,3.5,0,36.3,0,20,0,11.5,0,2.3,0,3.5,0,36.3,0,20,0,11.5,89.1,5.5,88.4,6.6,100,36.3,86.8,16,89.8,13.7,10.9,5.5,11.6,6.6,0,36.3,13.2,16,10.2,13.7
1400000US08001008535,8001008535,"Census Tract 85.35, Adams County, Colorado",1203,76,627,200,122,76,104,58,350,179,2.98,0.52,3.6,0.58,3.75,0.9,4.19,1.14,1.24,0.27,853,175,627,200,122,76,104,58,(X),(X),3.59,0.42,3.59,0.58,3.44,0.47,3.79,0.86,(X),(X),459,157,358,157,58,65,43,39,(X),(X),36.2,14.5,38.3,17.3,17.2,29,44.2,54.3,(X),(X),19.4,11.5,24.9,14.3,0,38.9,0,45.2,(X),(X),44.4,17.6,36.9,20.4,82.8,29,55.8,54.3,(X),(X),1203,76,627,200,122,76,104,58,350,179,44.7,13.4,57.1,14.5,100,23.1,55.8,33.1,0,8.9,23.8,7.5,12.6,9.3,52.5,50.7,62.5,31,22.3,18,25.8,14,(X),(X),(X),(X),(X),(X),88.6,10.2,3.2,2.8,(X),(X),(X),(X),(X),(X),10.9,11.6,0,2.7,(X),(X),(X),(X),(X),(X),(X),(X),3.5,3.3,(X),(X),(X),(X),(X),(X),(X),(X),85.5,6.9,91.2,10.2,65.6,42.6,76.9,31.4,84.9,17.4,10.3,6.3,3.2,5.8,34.4,42.6,23.1,31.4,10.9,16,4.2,4.8,5.6,8.3,0,23.1,0,26.3,4.3,5.9,70.2,12,64.6,14.5,65.6,42.6,76.9,31.4,79.7,21.3,29.8,12,35.4,14.5,34.4,42.6,23.1,31.4,20.3,21.3
1400000US08001008536,8001008536,"Census Tract 85.36, Adams County, Colorado",832,84,600,85,25,29,80,54,127,57,3.23,0.29,3.6,0.36,3.56,0.46,3.21,0.37,1.47,0.3,705,81,600,85,25,29,80,54,(X),(X),3.42,0.32,3.52,0.36,2.64,0.37,2.91,0.39,(X),(X),440,81,359,83,25,29,56,50,(X),(X),32.5,13.7,38.2,17.2,24,43.9,0,39.6,(X),(X),26.6,11.7,24,12.9,76,43.9,21.4,32.4,(X),(X),40.9,14.4,37.9,17,0,59.3,78.6,32.4,(X),(X),832,84,600,85,25,29,80,54,127,57,54.1,8.4,60.8,10.5,100,59.3,75,33.8,0,22.3,16.9,5.5,16.5,5.1,0,59.3,13.8,20.9,24.4,19,8.9,5,(X),(X),(X),(X),(X),(X),58.3,26.7,2,2.5,(X),(X),(X),(X),(X),(X),13.4,15.8,4.6,4.9,(X),(X),(X),(X),(X),(X),(X),(X),6.5,4.8,(X),(X),(X),(X),(X),(X),(X),(X),96.3,4.2,94.8,5.7,100,59.3,100,32.1,100,22.3,3.7,4.2,5.2,5.7,0,59.3,0,32.1,0,22.3,0,3.8,0,5.3,0,59.3,0,32.1,0,22.3,87.7,6.4,85.5,8.4,100,59.3,87.5,15.1,96.1,6.4,12.3,6.4,14.5,8.4,0,59.3,12.5,15.1,3.9,6.4
1400000US08001008537,8001008537,"Census Tract 85.37, Adams County, Colorado",1737,179,1168,165,28,27,187,117,354,142,3.32,0.26,3.91,0.33,4.93,2.2,3.42,0.9,1.17,0.17,1383,150,1168,165,28,27,187,117,(X),(X),3.79,0.3,3.88,0.34,4.07,1.68,3.19,0.82,(X),(X),814,164,643,156,28,27,143,109,(X),(X),18.1,8,18.7,9,28.6,45.7,13.3,22.8,(X),(X),34.6,13.4,38.6,14.3,0,56,23.8,33.2,(X),(X),47.3,13.8,42.8,13.9,71.4,45.7,62.9,37.3,(X),(X),1737,179,1168,165,28,27,187,117,354,142,52.7,7.5,62,8.5,100,56,87.7,14.6,0,8.8,21.6,6.3,23.5,9.2,0,56,18.7,19.3,18.9,17.1,17.3,7.3,(X),(X),(X),(X),(X),(X),84.7,15.1,2.2,2.7,(X),(X),(X),(X),(X),(X),11,13.5,0,1.9,(X),(X),(X),(X),(X),(X),(X),(X),4.3,2.7,(X),(X),(X),(X),(X),(X),(X),(X),97.8,2.5,98.5,2.4,100,56,100,15.9,94.1,9.7,1.2,2,0,2.7,0,56,0,15.9,5.9,9.7,1,1.6,1.5,2.4,0,56,0,15.9,0,8.8,86,6.2,82.2,7.6,100,56,95.7,7.5,92.1,11.3,14,6.2,17.8,7.6,0,56,4.3,7.5,7.9,11.3
1400000US08001008538,8001008538,"Census Tract 85.38, Adams County, Colorado",1930,104,1461,126,61,50,137,53,271,101,3.17,0.15,3.39,0.18,2.64,0.36,4.66,0.68,1.34,0.25,1659,124,1461,126,61,50,137,53,(X),(X),3.4,0.16,3.34,0.17,2.33,0.35,4.49,0.68,(X),(X),924,110,782,95,61,50,81,46,(X),(X),43.4,11.6,49.2,12.5,18,27.6,6.2,10.5,(X),(X),22.1,8.5,24.7,9.6,6.6,12.8,8.6,12.9,(X),(X),34.5,8.9,26.1,9.1,75.4,31.6,85.2,15.9,(X),(X),1930,104,1461,126,61,50,137,53,271,101,50.4,6.1,54.6,6,100,38,82.5,26.1,0,11.3,23.2,5.7,26.2,7.2,0,38,5.8,9.7,20.7,15.1,10.1,3.7,(X),(X),(X),(X),(X),(X),72,19.9,1.6,1.5,(X),(X),(X),(X),(X),(X),11.1,11.2,0,1.7,(X),(X),(X),(X),(X),(X),(X),(X),4.3,3.6,(X),(X),(X),(X),(X),(X),(X),(X),96.9,2.3,96.6,3,100,38,100,20.9,96.7,5.6,3.1,2.3,3.4,3,0,38,0,20.9,3.3,5.6,0,1.7,0,2.2,0,38,0,20.9,0,11.3,93,3.4,92.7,4.1,100,38,85.4,15.9,96.3,5.7,7,3.4,7.3,4.1,0,38,14.6,15.9,3.7,5.7
1400000US08001008539,8001008539,"Census Tract 85.39, Adams County, Colorado",2773,143,1953,203,131,126,138,106,551,146,3.18,0.18,3.81,0.26,2.95,0.21,2.17,0.33,1.29,0.14,2222,186,1953,203,131,126,138,106,(X),(X),3.57,0.23,3.78,0.25,1.98,0.13,2.17,0.33,(X),(X),1560,158,1314,132,131,126,115,96,(X),(X),39.6,10.5,35.5,10.5,100,21.7,17.4,30.6,(X),(X),25.1,9.6,29.8,10.9,0,21.7,0,24.3,(X),(X),35.3,9.7,34.7,9.5,0,21.7,82.6,30.6,(X),(X),2773,143,1953,203,131,126,138,106,551,146,56.7,5.6,67.8,6.6,100,21.7,83.3,19.2,0,5.7,16.5,5.9,15.1,6.4,0,21.7,29,30.5,22.5,15.8,15.7,5.2,(X),(X),(X),(X),(X),(X),78.9,10.4,2.7,2.4,(X),(X),(X),(X),(X),(X),13.6,11.3,1.6,1.2,(X),(X),(X),(X),(X),(X),(X),(X),5.8,4.7,(X),(X),(X),(X),(X),(X),(X),(X),90.6,4.7,97.5,3.4,100,21.7,65.2,32.4,70.2,18.9,8.6,4.6,2,3.3,0,21.7,34.8,32.4,27.2,18.3,0.8,0.9,0.5,0.8,0,21.7,0,20.8,2.5,3.9,91.2,4.2,91.7,5.2,100,21.7,100,20.8,85.1,10.8,8.8,4.2,8.3,5.2,0,21.7,0,20.8,14.9,10.8
1400000US08001008540,8001008540,"Census Tract 85.40, Adams County, Colorado",2289,130,1696,178,102,96,59,44,432,125,3.05,0.15,3.45,0.16,3.33,0.73,3.54,0.74,1.33,0.21,1857,145,1696,178,102,96,59,44,(X),(X),3.44,0.15,3.45,0.16,3.22,0.78,3.41,0.74,(X),(X),1064,139,1016,133,32,38,16,21,(X),(X),25.1,10.4,25.7,10.9,0,52.4,37.5,62.5,(X),(X),29.7,10.9,29.6,11.2,46.9,53.1,0,74.1,(X),(X),45.2,11.1,44.7,11.1,53.1,53.1,62.5,62.5,(X),(X),2289,130,1696,178,102,96,59,44,432,125,48.8,5.6,62.1,6.3,31.4,41.6,52.5,43.2,0,7.2,20.6,5.2,19.3,6.2,14.7,27.3,28.8,39,25.9,14.3,13.8,4.6,(X),(X),(X),(X),(X),(X),73.1,15.8,3.1,2.5,(X),(X),(X),(X),(X),(X),16.4,12.1,0,1.4,(X),(X),(X),(X),(X),(X),(X),(X),4.3,2.9,(X),(X),(X),(X),(X),(X),(X),(X),96.2,3.6,96.4,4.1,100,26.7,100,38.6,94,9.6,1.9,2.2,1,1.7,0,26.7,0,38.6,6,9.6,1.9,2.7,2.6,3.7,0,26.7,0,38.6,0,7.2,95.2,3.4,94.8,4.3,100,26.7,89.8,25,96.5,5.3,4.8,3.4,5.2,4.3,0,26.7,10.2,25,3.5,5.3
